URL_ID,avg_sentence_length,percent_complex_words,fog_index,Positive_Score,Negative_Score,Polarity_Score,Subjectivity_Score,URL,avg_word_length
Netclan20241150,80.5,39.130434782608695,47.85217391304348,4,4,0.0,0.0408163263223656,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,7.975155279503106
Netclan20241151,35.0,43.57142857142857,31.42857142857143,4,1,0.599999880000024,0.0295857986415041,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,8.442857142857143
Netclan20241152,47.666666666666664,42.65734265734265,36.12960372960373,5,0,0.99999980000004,0.0297619045847505,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,8.342657342657343
Netclan20241153,18.5,39.86486486486486,23.345945945945942,5,0,0.99999980000004,0.0267379677714547,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,7.905405405405405
Netclan20241154,77.5,36.12903225806451,45.45161290322581,6,1,0.7142856122449125,0.0378378376333089,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,7.748387096774193
Netclan20241155,51.0,37.25490196078432,35.30196078431373,6,1,0.7142856122449125,0.037634408399815,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,7.777777777777778
Netclan20241156,18.142857142857142,33.07086614173229,20.485489313835775,11,1,0.8333332638888947,0.0370370369227252,https://insights.blackcoffer.com/marbles-stimulation-using-python/,6.7204724409448815
Netclan20241157,28.105263157894736,26.591760299625467,21.878809383008083,12,7,0.2631578808864273,0.0288315629304528,https://insights.blackcoffer.com/stocktwits-data-structurization/,6.820224719101123
Netclan20241158,29.083333333333332,44.69914040114613,29.51298949379179,8,7,0.0666666622222225,0.033557046904794,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,7.730659025787966
Netclan20241159,44.833333333333336,36.059479553903344,32.357125154894675,11,8,0.1578947285318563,0.0293209876090725,https://insights.blackcoffer.com/population-and-community-survey-of-america/,6.9907063197026025
Netclan20241160,23.25,30.510752688172044,21.50430107526882,19,15,0.1176470553633219,0.0366774541136165,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,6.818548387096774
Netclan20241161,25.75,34.46601941747573,24.08640776699029,7,10,-0.1764705778546718,0.0669291335947672,https://insights.blackcoffer.com/healthcare-data-analysis/,7.165048543689321
Netclan20241162,104.0,25.0,51.6,0,0,0.0,0.0,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,7.721153846153846
Netclan20241163,22.5,43.333333333333336,26.33333333333334,1,0,0.999999000001,0.0091743118424375,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,7.955555555555556
